event_id,plan_id,stage_seq,stage_name,event_date,result,attempt_no
E002456,P00454,2,예산실1차조정,2023-01-27,통과,1
E002457,P00454,3,경영진검토,2023-02-18,통과,1
E002458,P00454,4,이사회승인,2023-03-01,반려,1
E002459,P00454,4,이사회승인,2023-03-19,통과,2
E002460,P00454,5,확정배포,2023-04-30,통과,1
E002461,P00455,1,부서초안제출,2023-01-20,통과,1
E002462,P00455,2,예산실1차조정,2023-02-24,통과,1
E002463,P00455,3,경영진검토,2023-03-17,통과,1
E002464,P00455,4,이사회승인,2023-04-20,통과,1
E002465,P00455,5,확정배포,2023-05-24,통과,1
E002466,P00456,1,부서초안제출,2024-02-23,통과,1
E002467,P00456,2,예산실1차조정,2024-03-24,통과,1
E002468,P00456,3,경영진검토,2024-04-07,통과,1
E002469,P00456,4,이사회승인,2024-05-10,반려,1
E002470,P00456,4,이사회승인,2024-06-07,통과,2
E002471,P00456,5,확정배포,2024-07-10,통과,1
E002472,P00457,1,부서초안제출,2024-02-17,통과,1
E002473,P00457,2,예산실1차조정,2024-03-18,통과,1
E002474,P00457,3,경영진검토,2024-03-29,통과,1
E002475,P00457,4,이사회승인,2024-04-10,반려,1
E002476,P00457,4,이사회승인,2024-05-04,통과,2
E002477,P00457,5,확정배포,2024-06-16,통과,1
E002478,P00458,1,부서초안제출,2024-01-02,통과,1
E002479,P00458,2,예산실1차조정,2024-01-23,통과,1
E002480,P00458,3,경영진검토,2024-02-04,통과,1
E002481,P00458,4,이사회승인,2024-03-07,반려,1
E002482,P00458,4,이사회승인,2024-03-22,통과,2
E002483,P00458,5,확정배포,2024-04-08,통과,1
E002484,P00459,1,부서초안제출,2024-03-08,통과,1
E002485,P00459,2,예산실1차조정,2024-04-14,통과,1
E002486,P00459,3,경영진검토,2024-04-30,통과,1
E002487,P00459,4,이사회승인,2024-05-16,통과,1
E002488,P00459,5,확정배포,2024-06-23,통과,1
E002489,P00460,1,부서초안제출,2025-01-09,통과,1
E002490,P00460,2,예산실1차조정,2025-02-03,통과,1
E002491,P00460,3,경영진검토,2025-02-16,통과,1
E002492,P00460,4,이사회승인,2025-02-27,통과,1
E002493,P00460,5,확정배포,2025-03-13,통과,1
E002494,P00461,1,부서초안제출,2025-02-11,통과,1
E002495,P00461,2,예산실1차조정,2025-03-19,통과,1
E002496,P00461,3,경영진검토,2025-04-05,통과,1
E002497,P00461,4,이사회승인,2025-05-05,반려,1
E002498,P00461,4,이사회승인,2025-05-21,통과,2
E002499,P00461,5,확정배포,2025-05-29,철회,1
E002500,P00462,1,부서초안제출,2025-03-13,통과,1
E002501,P00462,2,예산실1차조정,2025-04-26,통과,1
E002502,P00462,3,경영진검토,2025-05-19,통과,1
E002503,P00462,4,이사회승인,2025-06-02,반려,1
E002504,P00462,4,이사회승인,2025-07-04,반려,2
E002505,P00463,1,부서초안제출,2025-02-18,통과,1
E002506,P00463,2,예산실1차조정,2025-04-01,통과,1
E002507,P00463,3,경영진검토,2025-04-22,통과,1
E002508,P00463,4,이사회승인,2025-05-16,반려,1
E002509,P00463,4,이사회승인,2025-06-11,반려,2
E002510,P00464,1,부서초안제출,2025-01-16,통과,1
E002511,P00464,2,예산실1차조정,2025-02-08,통과,1
E002512,P00464,3,경영진검토,2025-03-18,반려,1
E002513,P00464,3,경영진검토,2025-04-13,통과,2
E002514,P00464,4,이사회승인,2025-05-02,반려,1
E002515,P00464,4,이사회승인,2025-06-04,통과,2
E002516,P00464,5,확정배포,2025-06-29,통과,1
E002517,P00465,1,부서초안제출,2025-03-09,통과,1
E002518,P00465,2,예산실1차조정,2025-03-25,통과,1
E002519,P00465,3,경영진검토,2025-04-19,통과,1
E002520,P00465,4,이사회승인,2025-05-05,통과,1
E002521,P00465,5,확정배포,2025-06-10,통과,1
E002522,P00466,1,부서초안제출,2025-02-25,통과,1
E002523,P00466,2,예산실1차조정,2025-03-23,통과,1
E002524,P00466,3,경영진검토,2025-04-06,통과,1
E002525,P00466,4,이사회승인,2025-05-07,통과,1
E002526,P00466,5,확정배포,2025-06-19,통과,1
E002527,P00467,1,부서초안제출,2025-03-11,통과,1
E002528,P00467,2,예산실1차조정,2025-03-28,반려,1
E002529,P00467,2,예산실1차조정,2025-05-03,통과,2
E002530,P00467,3,경영진검토,2025-05-13,통과,1
E002531,P00467,4,이사회승인,2025-06-01,반려,1
E002532,P00467,4,이사회승인,2025-07-12,통과,2
E002533,P00467,5,확정배포,2025-08-13,통과,1
E002534,P00468,1,부서초안제출,2025-02-25,통과,1
E002535,P00468,2,예산실1차조정,2025-04-05,반려,1
E002536,P00468,2,예산실1차조정,2025-04-26,통과,2
E002537,P00468,3,경영진검토,2025-05-16,통과,1
E002538,P00468,4,이사회승인,2025-06-05,통과,1
E002539,P00468,5,확정배포,2025-07-06,통과,1
E002540,P00469,1,부서초안제출,2025-01-09,통과,1
E002541,P00469,2,예산실1차조정,2025-02-18,통과,1
E002542,P00469,3,경영진검토,2025-03-27,통과,1
E002543,P00469,4,이사회승인,2025-05-01,통과,1
E002544,P00469,5,확정배포,2025-05-22,통과,1
E002545,P00470,1,부서초안제출,2025-02-06,통과,1
E002546,P00470,2,예산실1차조정,2025-02-22,통과,1
E002547,P00470,3,경영진검토,2025-03-11,통과,1
E002548,P00470,4,이사회승인,2025-04-05,반려,1
E002549,P00470,4,이사회승인,2025-05-17,통과,2
E002550,P00470,5,확정배포,2025-06-06,통과,1
E002551,P00471,1,부서초안제출,2025-02-24,통과,1
E002552,P00471,2,예산실1차조정,2025-03-18,통과,1
E002553,P00471,3,경영진검토,2025-04-10,통과,1
E002554,P00471,4,이사회승인,2025-05-16,통과,1
E002555,P00471,5,확정배포,2025-05-23,철회,1
E002556,P00472,1,부서초안제출,2026-02-19,통과,1
E002557,P00472,2,예산실1차조정,2026-03-20,통과,1
E002558,P00472,3,경영진검토,2026-03-31,통과,1
E002559,P00472,4,이사회승인,2026-05-14,통과,1
E002560,P00472,5,확정배포,2026-06-27,통과,1
E002561,P00473,1,부서초안제출,2026-01-05,통과,1
E002562,P00473,2,예산실1차조정,2026-01-24,통과,1
E002563,P00473,3,경영진검토,2026-03-05,통과,1
E002564,P00473,4,이사회승인,2026-03-24,통과,1
E002565,P00473,5,확정배포,2026-05-05,통과,1
E002566,P00474,1,부서초안제출,2026-03-11,통과,1
E002567,P00474,2,예산실1차조정,2026-04-22,통과,1
E002568,P00474,3,경영진검토,2026-05-21,통과,1
E002569,P00474,4,이사회승인,2026-06-16,철회,1
E002570,P00475,1,부서초안제출,2026-02-21,통과,1
E002571,P00475,2,예산실1차조정,2026-03-20,통과,1
E002572,P00475,3,경영진검토,2026-04-19,반려,1
E002573,P00475,3,경영진검토,2026-05-22,통과,2
E002574,P00475,4,이사회승인,2026-06-20,통과,1
E002575,P00475,5,확정배포,2026-07-13,통과,1
E002576,P00476,1,부서초안제출,2026-02-03,통과,1
E002577,P00476,2,예산실1차조정,2026-03-18,통과,1
E002578,P00476,3,경영진검토,2026-04-11,통과,1
E002579,P00476,4,이사회승인,2026-05-05,통과,1
E002580,P00476,5,확정배포,2026-05-23,통과,1
E002581,P00477,1,부서초안제출,2026-02-17,통과,1
E002582,P00477,2,예산실1차조정,2026-03-16,통과,1
E002583,P00477,3,경영진검토,2026-04-11,반려,1
E002584,P00477,3,경영진검토,2026-05-06,통과,2
E002585,P00477,4,이사회승인,2026-06-16,통과,1
E002586,P00477,5,확정배포,2026-07-15,통과,1
E002587,P00478,1,부서초안제출,2026-02-02,통과,1
E002588,P00478,2,예산실1차조정,2026-03-11,통과,1
E002589,P00478,3,경영진검토,2026-03-31,통과,1
E002590,P00478,4,이사회승인,2026-04-12,통과,1
E002591,P00478,5,확정배포,2026-05-21,통과,1
E002592,P00479,1,부서초안제출,2026-01-21,통과,1
E002593,P00479,2,예산실1차조정,2026-02-10,통과,1
E002594,P00479,3,경영진검토,2026-03-03,통과,1
E002595,P00479,4,이사회승인,2026-04-07,통과,1
E002596,P00479,5,확정배포,2026-05-12,통과,1
E002597,P00480,1,부서초안제출,2026-01-14,통과,1
E002598,P00480,2,예산실1차조정,2026-02-07,통과,1
E002599,P00480,3,경영진검토,2026-03-12,통과,1
E002600,P00480,4,이사회승인,2026-03-27,반려,1
E002601,P00480,4,이사회승인,2026-04-19,통과,2
E002602,P00480,5,확정배포,2026-05-08,통과,1
E002603,P00481,1,부서초안제출,2026-02-16,통과,1
E002604,P00481,2,예산실1차조정,2026-04-01,통과,1
E002605,P00481,3,경영진검토,2026-04-26,통과,1
E002606,P00481,4,이사회승인,2026-05-12,통과,1
E002607,P00481,5,확정배포,2026-06-03,통과,1
E002608,P00482,1,부서초안제출,2026-03-01,통과,1
E002609,P00482,2,예산실1차조정,2026-04-07,통과,1
E002610,P00482,3,경영진검토,2026-04-19,철회,1
E002611,P00483,1,부서초안제출,2026-02-09,통과,1
E002612,P00483,2,예산실1차조정,2026-03-25,통과,1
E002613,P00483,3,경영진검토,2026-04-28,통과,1
E002614,P00483,4,이사회승인,2026-06-10,반려,1
E002615,P00483,4,이사회승인,2026-07-11,통과,2
E002616,P00483,5,확정배포,2026-07-29,통과,1
E002617,P00484,1,부서초안제출,2022-02-13,통과,1
E002618,P00484,2,예산실1차조정,2022-02-28,통과,1
E002619,P00484,3,경영진검토,2022-03-28,통과,1
E002620,P00484,4,이사회승인,2022-04-20,통과,1
E002621,P00484,5,확정배포,2022-05-13,철회,1
E002622,P00485,1,부서초안제출,2022-01-06,통과,1
E002623,P00485,2,예산실1차조정,2022-01-19,통과,1
E002624,P00485,3,경영진검토,2022-03-01,통과,1
E002625,P00485,4,이사회승인,2022-03-16,통과,1
E002626,P00485,5,확정배포,2022-04-21,통과,1
E002627,P00486,1,부서초안제출,2022-02-20,통과,1
E002628,P00486,2,예산실1차조정,2022-03-31,통과,1
E002629,P00486,3,경영진검토,2022-05-13,통과,1
E002630,P00486,4,이사회승인,2022-06-18,반려,1
E002631,P00486,4,이사회승인,2022-07-13,통과,2
E002632,P00486,5,확정배포,2022-08-21,통과,1
E002633,P00487,1,부서초안제출,2022-03-08,통과,1
E002634,P00487,2,예산실1차조정,2022-04-06,통과,1
E002635,P00487,3,경영진검토,2022-05-04,반려,1
E002636,P00487,3,경영진검토,2022-06-11,통과,2
E002637,P00487,4,이사회승인,2022-07-16,통과,1
E002638,P00487,5,확정배포,2022-08-21,통과,1
E002639,P00488,1,부서초안제출,2022-03-16,통과,1
E002640,P00488,2,예산실1차조정,2022-04-23,통과,1
E002641,P00488,3,경영진검토,2022-05-13,통과,1
E002642,P00488,4,이사회승인,2022-06-02,반려,1
E002643,P00488,4,이사회승인,2022-07-08,통과,2
E002644,P00488,5,확정배포,2022-08-18,통과,1
E002645,P00489,1,부서초안제출,2022-03-14,통과,1
E002646,P00489,2,예산실1차조정,2022-04-16,통과,1
E002647,P00489,3,경영진검토,2022-05-26,반려,1
E002648,P00489,3,경영진검토,2022-07-02,통과,2
E002649,P00489,4,이사회승인,2022-07-12,반려,1
E002650,P00489,4,이사회승인,2022-07-28,반려,2
E002651,P00490,1,부서초안제출,2022-01-04,통과,1
E002652,P00490,2,예산실1차조정,2022-02-16,통과,1
E002653,P00490,3,경영진검토,2022-03-04,통과,1
E002654,P00490,4,이사회승인,2022-03-17,통과,1
E002655,P00490,5,확정배포,,통과,1
E002656,P00491,1,부서초안제출,2022-01-04,통과,1
E002657,P00491,2,예산실1차조정,2022-01-26,통과,1
E002658,P00491,3,경영진검토,2022-03-09,통과,1
E002659,P00491,4,이사회승인,2022-04-10,반려,1
E002660,P00491,4,이사회승인,2022-05-02,통과,2
E002661,P00491,5,확정배포,2022-06-10,통과,1
E002662,P00492,1,부서초안제출,2023-01-25,통과,1
E002663,P00492,2,예산실1차조정,2023-02-11,통과,1
E002664,P00492,3,경영진검토,2023-03-23,반려,1
E002665,P00492,3,경영진검토,2023-04-05,반려,2
E002666,P00493,1,부서초안제출,2023-01-14,통과,1
E002667,P00493,2,예산실1차조정,2023-02-09,통과,1
E002668,P00493,3,경영진검토,2023-03-24,통과,1
E002669,P00493,4,이사회승인,2023-05-01,반려,1
E002670,P00493,4,이사회승인,2023-05-15,통과,2
E002671,P00493,5,확정배포,2023-06-18,통과,1
E002672,P00494,1,부서초안제출,2023-01-08,통과,1
E002673,P00494,2,예산실1차조정,2023-02-08,통과,1
E002674,P00494,3,경영진검토,2023-03-21,통과,1
E002675,P00494,4,이사회승인,2023-04-14,반려,1
E002676,P00494,4,이사회승인,2023-05-15,반려,2
E002677,P00495,1,부서초안제출,2023-02-08,통과,1
E002678,P00495,2,예산실1차조정,2023-03-02,통과,1
E002679,P00495,3,경영진검토,2023-03-14,통과,1
E002680,P00495,4,이사회승인,2023-04-10,반려,1
E002681,P00495,4,이사회승인,2023-05-15,반려,2
E002682,P00496,1,부서초안제출,2023-01-19,통과,1
E002683,P00496,2,예산실1차조정,2023-02-08,통과,1
E002684,P00496,3,경영진검토,2023-02-28,통과,1
E002685,P00496,4,이사회승인,2023-04-08,통과,1
E002686,P00496,5,확정배포,2023-05-04,통과,1
E002687,P00497,1,부서초안제출,,통과,1
E002688,P00497,2,예산실1차조정,2023-03-16,통과,1
E002689,P00497,3,경영진검토,2023-04-18,통과,1
E002690,P00497,4,이사회승인,2023-05-06,반려,1
E002691,P00497,4,이사회승인,2023-05-19,통과,2
E002692,P00497,5,확정배포,2023-05-31,통과,1
E002693,P00498,1,부서초안제출,2024-03-11,통과,1
E002694,P00498,2,예산실1차조정,2024-04-01,통과,1
E002695,P00498,3,경영진검토,2024-05-05,통과,1
E002696,P00498,4,이사회승인,2024-06-16,반려,1
E002697,P00498,4,이사회승인,2024-07-19,반려,2
E002698,P00499,1,부서초안제출,2024-03-15,통과,1
E002699,P00499,2,예산실1차조정,2024-04-08,통과,1
E002700,P00499,3,경영진검토,2024-04-19,통과,1
E002701,P00499,4,이사회승인,2024-05-31,통과,1
E002702,P00499,5,확정배포,2024-06-11,철회,1
E002703,P00500,1,부서초안제출,2024-01-22,통과,1
E002704,P00500,2,예산실1차조정,2024-02-23,통과,1
E002705,P00500,3,경영진검토,2024-03-20,통과,1
E002706,P00500,4,이사회승인,2024-04-24,통과,1
E002707,P00500,5,확정배포,2024-05-24,통과,1
E002708,P00501,1,부서초안제출,2024-01-09,통과,1
E002709,P00501,2,예산실1차조정,2024-02-07,통과,1
E002710,P00501,3,경영진검토,2024-03-09,통과,1
E002711,P00501,4,이사회승인,2024-03-26,반려,1
E002712,P00501,4,이사회승인,2024-04-12,반려,2
E002713,P00502,1,부서초안제출,2024-01-27,통과,1
E002714,P00502,2,예산실1차조정,2024-02-23,통과,1
E002715,P00502,3,경영진검토,2024-04-06,반려,1
E002716,P00502,3,경영진검토,2024-04-18,통과,2
E002717,P00502,4,이사회승인,2024-05-16,통과,1
E002718,P00502,5,확정배포,2024-06-24,통과,1
E002719,P00503,1,부서초안제출,2025-03-05,통과,1
E002720,P00503,2,예산실1차조정,2025-03-22,통과,1
E002721,P00503,3,경영진검토,2025-04-30,통과,1
E002722,P00503,4,이사회승인,2025-05-19,반려,1
E002723,P00503,4,이사회승인,2025-06-28,통과,2
E002724,P00503,5,확정배포,2025-08-03,반려,1
E002725,P00503,5,확정배포,2025-08-17,통과,2
E002726,P00504,1,부서초안제출,2025-02-11,통과,1
E002727,P00504,2,예산실1차조정,2025-03-11,통과,1
E002728,P00504,3,경영진검토,2025-04-20,반려,1
E002729,P00504,3,경영진검토,2025-05-27,통과,2
E002730,P00504,4,이사회승인,2025-06-30,반려,1
E002731,P00504,4,이사회승인,2025-07-10,통과,2
E002732,P00504,5,확정배포,2025-08-05,통과,1
E002733,P00505,1,부서초안제출,2025-01-13,통과,1
E002734,P00505,2,예산실1차조정,2025-01-31,반려,1
E002735,P00505,2,예산실1차조정,2025-02-11,통과,2
E002736,P00505,3,경영진검토,2025-03-13,통과,1
E002737,P00505,4,이사회승인,2025-03-31,통과,1
E002738,P00505,5,확정배포,2025-05-02,통과,1
E002739,P00506,1,부서초안제출,2025-02-19,통과,1
E002740,P00506,2,예산실1차조정,2025-03-28,통과,1
E002741,P00506,3,경영진검토,2025-04-12,통과,1
E002742,P00506,4,이사회승인,2025-05-10,통과,1
E002743,P00506,5,확정배포,2025-06-12,통과,1
E002744,P00507,1,부서초안제출,2025-01-18,통과,1
E002745,P00507,2,예산실1차조정,2025-02-12,통과,1
E002746,P00507,3,경영진검토,2025-03-22,통과,1
E002747,P00507,4,이사회승인,2025-04-20,통과,1
E002748,P00507,5,확정배포,2025-04-26,철회,1
E002749,P00508,1,부서초안제출,2026-03-15,통과,1
E002750,P00508,2,예산실1차조정,2026-04-11,통과,1
E002751,P00508,3,경영진검토,2026-04-25,통과,1
E002752,P00508,4,이사회승인,2026-05-15,통과,1
E002753,P00508,5,확정배포,2026-06-19,반려,1
E002754,P00508,5,확정배포,2026-07-17,통과,2
E002755,P00509,1,부서초안제출,2026-02-21,통과,1
E002756,P00509,2,예산실1차조정,2026-03-10,통과,1
E002757,P00509,3,경영진검토,2026-04-20,통과,1
E002758,P00509,4,이사회승인,2026-05-17,통과,1
E002759,P00509,5,확정배포,2026-06-19,통과,1
E002760,P00510,1,부서초안제출,2026-01-28,통과,1
E002761,P00510,2,예산실1차조정,2026-03-12,통과,1
E002762,P00510,3,경영진검토,2026-04-07,반려,1
E002763,P00510,3,경영진검토,2026-05-03,통과,2
E002764,P00510,4,이사회승인,2026-06-13,통과,1
E002765,P00510,5,확정배포,2026-06-25,통과,1
E002766,P00511,1,부서초안제출,2026-03-06,통과,1
E002767,P00511,2,예산실1차조정,2026-04-05,통과,1
E002768,P00511,3,경영진검토,2026-05-04,통과,1
E002769,P00511,4,이사회승인,2026-06-17,반려,1
E002770,P00511,4,이사회승인,2026-07-26,반려,2
E002771,P00512,1,부서초안제출,2026-01-29,통과,1
E002772,P00512,2,예산실1차조정,2026-02-22,철회,1
E002773,P00513,1,부서초안제출,2022-02-16,통과,1
E002774,P00513,2,예산실1차조정,2022-04-01,통과,1
E002775,P00513,3,경영진검토,2022-04-16,반려,1
E002776,P00513,3,경영진검토,2022-05-12,통과,2
E002777,P00513,4,이사회승인,2022-06-25,반려,1
E002778,P00513,4,이사회승인,,반려,2
E002779,P00514,1,부서초안제출,2022-03-04,통과,1
E002780,P00514,2,예산실1차조정,2022-04-02,통과,1
E002781,P00514,3,경영진검토,2022-05-14,통과,1
E002782,P00514,4,이사회승인,2022-06-02,반려,1
E002783,P00514,4,이사회승인,2022-06-12,반려,2
E002784,P00515,1,부서초안제출,2022-02-04,통과,1
E002785,P00515,2,예산실1차조정,2022-03-17,통과,1
E002786,P00515,3,경영진검토,2022-04-23,통과,1
E002787,P00515,4,이사회승인,2022-05-03,통과,1
E002788,P00515,5,확정배포,2022-06-10,통과,1
E002789,P00516,1,부서초안제출,2022-01-30,통과,1
E002790,P00516,2,예산실1차조정,2022-03-06,통과,1
E002791,P00516,3,경영진검토,2022-03-31,통과,1
E002792,P00516,4,이사회승인,2022-04-14,철회,1
E002793,P00517,1,부서초안제출,2022-01-03,통과,1
E002794,P00517,2,예산실1차조정,2022-01-21,반려,1
E002795,P00517,2,예산실1차조정,2022-02-28,통과,2
E002796,P00517,3,경영진검토,2022-03-19,통과,1
E002797,P00517,4,이사회승인,2022-04-03,반려,1
E002798,P00517,4,이사회승인,2022-04-23,통과,2
E002799,P00517,5,확정배포,2022-05-20,통과,1
E002800,P00518,1,부서초안제출,2023-03-10,통과,1
E002801,P00518,2,예산실1차조정,2023-03-15,철회,1
E002802,P00519,1,부서초안제출,2023-01-14,통과,1
E002803,P00519,2,예산실1차조정,2023-02-17,통과,1
E002804,P00519,3,경영진검토,,반려,1
E002805,P00519,3,경영진검토,2023-04-01,통과,2
E002806,P00519,4,이사회승인,2023-04-17,통과,1
E002807,P00519,5,확정배포,2023-05-21,통과,1
E002808,P00520,1,부서초안제출,2023-03-02,통과,1
E002809,P00520,2,예산실1차조정,2023-03-13,통과,1
E002810,P00520,3,경영진검토,2023-04-17,통과,1
E002811,P00520,4,이사회승인,2023-05-03,통과,1
E002812,P00520,5,확정배포,2023-06-16,통과,1
E002813,P00521,1,부서초안제출,2023-01-02,통과,1
E002814,P00521,2,예산실1차조정,2023-02-03,통과,1
E002815,P00521,3,경영진검토,2023-02-22,통과,1
E002816,P00521,4,이사회승인,2023-04-02,반려,1
E002817,P00521,4,이사회승인,2023-04-12,통과,2
E002818,P00521,5,확정배포,2023-04-26,통과,1
E002819,P00522,1,부서초안제출,2023-02-08,통과,1
E002820,P00522,2,예산실1차조정,2023-03-03,통과,1
E002821,P00522,3,경영진검토,,통과,1
E002822,P00522,4,이사회승인,2023-04-21,통과,1
E002823,P00522,5,확정배포,2023-05-18,통과,1
E002824,P00523,1,부서초안제출,2023-01-28,통과,1
E002825,P00523,2,예산실1차조정,2023-02-15,통과,1
E002826,P00523,3,경영진검토,2023-02-27,철회,1
E002827,P00524,1,부서초안제출,2023-03-13,통과,1
E002828,P00524,2,예산실1차조정,2023-04-10,통과,1
E002829,P00524,3,경영진검토,2023-04-30,통과,1
E002830,P00524,4,이사회승인,2023-05-19,반려,1
E002831,P00524,4,이사회승인,2023-06-20,통과,2
E002832,P00524,5,확정배포,2023-07-06,통과,1
E002833,P00525,1,부서초안제출,2024-01-12,통과,1
E002834,P00525,2,예산실1차조정,2024-01-31,통과,1
E002835,P00525,3,경영진검토,2024-03-02,통과,1
E002836,P00525,4,이사회승인,2024-04-09,반려,1
E002837,P00525,4,이사회승인,2024-05-14,통과,2
E002838,P00525,5,확정배포,2024-06-25,통과,1
E002839,P00526,1,부서초안제출,2024-01-22,통과,1
E002840,P00526,2,예산실1차조정,2024-02-18,통과,1
E002841,P00526,3,경영진검토,2024-02-29,통과,1
E002842,P00526,4,이사회승인,2024-04-11,통과,1
E002843,P00526,5,확정배포,2024-05-02,통과,1
E002844,P00527,1,부서초안제출,2024-02-17,통과,1
E002845,P00527,2,예산실1차조정,2024-03-19,반려,1
E002846,P00527,2,예산실1차조정,2024-04-11,통과,2
E002847,P00527,3,경영진검토,2024-05-05,통과,1
E002848,P00527,4,이사회승인,2024-06-02,통과,1
E002849,P00527,5,확정배포,2024-07-06,통과,1
E002850,P00528,1,부서초안제출,2024-01-02,통과,1
E002851,P00528,2,예산실1차조정,2024-01-13,통과,1
E002852,P00528,3,경영진검토,2024-01-26,통과,1
E002853,P00528,4,이사회승인,2024-03-01,통과,1
E002854,P00528,5,확정배포,2024-03-12,통과,1
E002855,P00529,1,부서초안제출,2024-03-03,통과,1
E002856,P00529,2,예산실1차조정,2024-04-08,통과,1
E002857,P00529,3,경영진검토,2024-04-19,통과,1
E002858,P00529,4,이사회승인,2024-06-01,통과,1
E002859,P00529,5,확정배포,2024-07-15,통과,1
E002860,P00530,1,부서초안제출,2024-02-06,통과,1
E002861,P00530,2,예산실1차조정,2024-02-22,통과,1
E002862,P00530,3,경영진검토,2024-04-04,반려,1
E002863,P00530,3,경영진검토,2024-04-15,통과,2
E002864,P00530,4,이사회승인,2024-05-07,통과,1
E002865,P00530,5,확정배포,2024-05-30,통과,1
E002866,P00531,1,부서초안제출,2024-02-19,통과,1
E002867,P00531,2,예산실1차조정,2024-03-18,통과,1
E002868,P00531,3,경영진검토,2024-04-28,통과,1
E002869,P00531,4,이사회승인,2024-05-15,통과,1
E002870,P00531,5,확정배포,2024-06-23,통과,1
E002871,P00532,1,부서초안제출,2024-02-06,통과,1
E002872,P00532,2,예산실1차조정,2024-03-03,통과,1
E002873,P00532,3,경영진검토,2024-04-13,통과,1
E002874,P00532,4,이사회승인,2024-04-26,통과,1
E002875,P00532,5,확정배포,2024-05-08,통과,1
E002876,P00533,1,부서초안제출,2024-02-07,통과,1
E002877,P00533,2,예산실1차조정,2024-03-07,통과,1
E002878,P00533,3,경영진검토,2024-03-21,통과,1
E002879,P00533,4,이사회승인,2024-04-05,반려,1
E002880,P00533,4,이사회승인,2024-04-27,통과,2
E002881,P00533,5,확정배포,2024-05-28,통과,1
E002882,P00534,1,부서초안제출,2024-02-04,통과,1
E002883,P00534,2,예산실1차조정,2024-02-29,반려,1
E002884,P00534,2,예산실1차조정,2024-04-13,통과,2
E002885,P00534,3,경영진검토,2024-05-15,통과,1
E002886,P00534,4,이사회승인,2024-06-09,통과,1
E002887,P00534,5,확정배포,2024-06-23,통과,1
E002888,P00535,1,부서초안제출,2025-03-04,통과,1
E002889,P00535,2,예산실1차조정,2025-03-30,통과,1
E002890,P00535,3,경영진검토,2025-04-10,통과,1
E002891,P00535,4,이사회승인,2025-05-18,통과,1
E002892,P00535,5,확정배포,2025-05-28,통과,1
E002893,P00536,1,부서초안제출,2025-02-19,통과,1
E002894,P00536,2,예산실1차조정,2025-03-23,통과,1
E002895,P00536,3,경영진검토,2025-04-18,반려,1
E002896,P00536,3,경영진검토,2025-05-01,통과,2
E002897,P00536,4,이사회승인,2025-05-18,통과,1
E002898,P00536,5,확정배포,2025-06-30,통과,1
E002899,P00537,1,부서초안제출,2025-03-09,통과,1
E002900,P00537,2,예산실1차조정,2025-04-20,통과,1
E002901,P00537,3,경영진검토,2025-05-11,통과,1
E002902,P00537,4,이사회승인,2025-06-18,반려,1
E002903,P00537,4,이사회승인,2025-07-26,통과,2
E002904,P00537,5,확정배포,2025-08-12,통과,1
E002905,P00538,1,부서초안제출,2025-01-26,통과,1
E002906,P00538,2,예산실1차조정,2025-03-02,통과,1
E002907,P00538,3,경영진검토,2025-03-13,통과,1
E002908,P00538,4,이사회승인,2025-04-16,반려,1
E002909,P00538,4,이사회승인,2025-05-27,통과,2
E002910,P00538,5,확정배포,2025-06-11,통과,1
E002911,P00539,1,부서초안제출,2025-01-27,통과,1
E002912,P00539,2,예산실1차조정,2025-03-02,통과,1
E002913,P00539,3,경영진검토,2025-04-06,통과,1
E002914,P00539,4,이사회승인,2025-05-16,통과,1
E002915,P00539,5,확정배포,2025-06-21,통과,1
E002916,P00540,1,부서초안제출,2025-02-13,통과,1
E002917,P00540,2,예산실1차조정,2025-03-11,통과,1
E002918,P00540,3,경영진검토,2025-04-06,통과,1
E002919,P00540,4,이사회승인,2025-05-02,반려,1
E002920,P00540,4,이사회승인,2025-05-17,반려,2
E002921,P00541,1,부서초안제출,2025-03-16,통과,1
E002922,P00541,2,예산실1차조정,2025-04-26,통과,1
E002923,P00541,3,경영진검토,2025-06-08,통과,1
E002924,P00541,4,이사회승인,2025-07-21,반려,1
E002925,P00541,4,이사회승인,2025-08-31,반려,2
E002926,P00542,1,부서초안제출,2026-01-08,통과,1
E002927,P00542,2,예산실1차조정,2026-02-13,통과,1
E002928,P00542,3,경영진검토,2026-03-09,통과,1
E002929,P00542,4,이사회승인,2026-04-20,통과,1
E002930,P00542,5,확정배포,2026-06-01,통과,1
E002931,P00543,1,부서초안제출,2026-02-09,통과,1
E002932,P00543,2,예산실1차조정,2026-03-12,통과,1
E002933,P00543,3,경영진검토,2026-04-06,통과,1
E002934,P00543,4,이사회승인,2026-04-25,반려,1
E002935,P00543,4,이사회승인,2026-05-06,통과,2
E002936,P00543,5,확정배포,2026-06-07,통과,1
E002937,P00544,1,부서초안제출,2026-01-16,통과,1
E002938,P00544,2,예산실1차조정,2026-02-23,통과,1
E002939,P00544,3,경영진검토,2026-03-21,통과,1
E002940,P00544,4,이사회승인,2026-04-21,반려,1
E002941,P00544,4,이사회승인,2026-05-07,통과,2
E002942,P00544,5,확정배포,2026-06-18,통과,1
E002943,P00545,1,부서초안제출,2026-03-15,통과,1
E002944,P00545,2,예산실1차조정,2026-04-28,통과,1
E002945,P00545,3,경영진검토,2026-05-19,통과,1
E002946,P00545,4,이사회승인,2026-06-14,통과,1
E002947,P00545,5,확정배포,2026-06-29,통과,1
